time,gtx,gty,gt_motion_readings,synthetic_motion_readings
1499198913,6.070278699999999,4.436761,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499198916,6.070278699999999,4.436761,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499198919,4.798698999999999,3.369625,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499198922,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499198925,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499198928,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499198931,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499198934,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499198937,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499198940,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499198943,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499198946,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499198949,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499198952,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",
1499198955,3.9113519999999995,2.624945,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",
1499198958,3.9113519999999995,2.624945,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",
1499198961,3.9113519999999995,2.624945,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",
1499198964,3.9113519999999995,2.624945,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",
1499198967,3.9113519999999995,2.624945,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",
1499198970,3.9113519999999995,2.624945,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0]",
1499198973,3.9113519999999995,2.624945,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0]",
1499198976,3.9113519999999995,2.624945,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",
1499198979,3.9113519999999995,2.624945,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",
1499198982,3.9113519999999995,2.624945,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",
1499198985,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",
1499198988,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",
1499198991,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",
1499198994,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",
1499198997,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",
1499199000,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",
1499199003,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",
1499199006,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",
1499199009,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499199012,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",
1499199015,3.9113519999999995,2.624945,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
1499199018,3.9113519999999995,2.624945,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",
1499199021,3.9113519999999995,2.624945,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",
1499199024,3.9113519999999995,2.624945,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",
1499199027,3.9113519999999995,2.624945,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",
1499199030,3.9113519999999995,2.624945,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",
1499199033,3.9113519999999995,2.624945,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",
1499199036,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",
1499199039,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",
1499199042,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",
1499199045,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",
1499199048,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",
1499199051,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",
1499199054,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",
1499199057,3.9113519999999995,2.624945,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",
1499199060,3.9113519999999995,2.624945,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",
1499199063,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",
1499199066,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
1499199069,3.9113519999999995,2.624945,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",
