time,error,es(x),es(y),gt(x),gt(y)
1499182306,5.408327,1.5,9.5,6,6.5
1499182307,5.408327,1.5,9.5,6,6.5
1499182308,5.408327,1.5,9.5,6,6.5
1499182309,5.408327,1.5,9.5,6,6.5
1499182310,5.408327,1.5,9.5,6,6.5
1499182311,5.408327,1.5,9.5,6,6.5
1499182312,5.408327,1.5,9.5,6,6.5
1499182313,5.408327,1.5,9.5,6,6.5
1499182315,5.408327,1.5,9.5,6,6.5
1499182316,5.408327,1.5,9.5,6,6.5
1499182317,6.184658,4.5,0.5,6,6.5
1499182318,6.184658,4.5,0.5,6,6.5
1499182319,6.184658,4.5,0.5,6,6.5
1499182320,3.579455,2.5,5.75,6,6.5
1499182321,3.579455,2.5,5.75,6,6.5
1499182322,3.579455,2.5,5.75,6,6.5
1499182323,3.579455,2.5,5.75,6,6.5
1499182324,3.579455,2.5,5.75,6,6.5
1499182325,3.579455,2.5,5.75,6,6.5
1499182326,3.579455,2.5,5.75,6,6.5
1499182327,0.014286,6.014286,6.5,6,6.5
1499182328,4.609772,2.5,3.5,6,6.5
1499182329,4.609772,2.5,3.5,6,6.5
1499182330,3.041381,5.5,3.5,6,6.5
1499182331,3.041381,5.5,3.5,6,6.5
1499182332,3.041381,5.5,3.5,6,6.5
1499182333,3.041381,5.5,3.5,6,6.5
1499182334,3.041381,5.5,3.5,6,6.5
1499182335,3.041381,5.5,3.5,6,6.5
1499182336,3.579455,2.5,5.75,6,6.5
1499182337,3.579455,2.5,5.75,6,6.5
1499182338,3.579455,2.5,5.75,6,6.5
1499182339,3.579455,2.5,5.75,6,6.5
1499182340,6.264982,0.5,3.5,6,6.5
1499182341,6.264982,0.5,3.5,6,6.5
1499182342,2.061553,5.5,4.5,6,6.5
1499182343,2.061553,5.5,4.5,6,6.5
1499182344,2.061553,5.5,4.5,6,6.5
1499182346,2.061553,5.5,4.5,6,6.5
1499182347,1.513275,5.8,5,6,6.5
1499182348,1.513275,5.8,5,6,6.5
1499182349,1.513275,5.8,5,6,6.5
1499182350,0.014286,6.014286,6.5,6,6.5
1499182351,0.014286,6.014286,6.5,6,6.5
1499182352,6.264982,0.5,3.5,6,6.5
1499182353,6.52874,0.5,3.5,6.133333,6.8
1499182355,2.687006,4.5,5.5,6.4,7.4
1499182356,2.360085,4.5,6,6.4,7.4
1499182357,2.687006,4.5,5.5,6.4,7.4
1499182360,6.293559,2.666667,2.333333,6.4,7.4
1499182361,0.979171,6.014286,6.5,6.4,7.4
1499182362,7.072482,0.5,3.5,6.4,7.4
1499182363,7.072482,0.5,3.5,6.4,7.4
1499182364,7.072482,0.5,3.5,6.4,7.4
1499182365,7.072482,0.5,3.5,6.4,7.4
1499182366,7.072482,0.5,3.5,6.4,7.4
1499182367,7.072482,0.5,3.5,6.4,7.4
1499182368,7.072482,0.5,3.5,6.4,7.4
1499182369,7.072482,0.5,3.5,6.4,7.4
1499182370,2.687006,4.5,5.5,6.4,7.4
1499182371,2.687006,4.5,5.5,6.4,7.4
1499182372,1.272792,5.5,6.5,6.4,7.4
1499182373,1.272792,5.5,6.5,6.4,7.4
1499182374,0.979171,6.014286,6.5,6.4,7.4
1499182375,0.979171,6.014286,6.5,6.4,7.4
1499182376,5.693856,1.5,4.5,6.4,7.4
1499182377,0.979171,6.014286,6.5,6.4,7.4
