time,error,es(x),es(y),gt(x),gt(y)
1499199117,1.513275,3.6,1.8,3.4,3.3
1499199118,1.513275,3.6,1.8,3.4,3.3
1499199119,1.513275,3.6,1.8,3.4,3.3
1499199120,1.513275,3.6,1.8,3.4,3.3
1499199121,1.513275,3.6,1.8,3.4,3.3
1499199122,1.513275,3.6,1.8,3.4,3.3
1499199123,1.513275,3.6,1.8,3.4,3.3
1499199124,1.513275,3.6,1.8,3.4,3.3
1499199125,1.513275,3.6,1.8,3.4,3.3
1499199126,1.513275,3.6,1.8,3.4,3.3
1499199127,1.513275,3.6,1.8,3.4,3.3
1499199128,1.513275,3.6,1.8,3.4,3.3
1499199129,1.513275,3.6,1.8,3.4,3.3
1499199130,1.513275,3.6,1.8,3.4,3.3
1499199131,1.513275,3.6,1.8,3.4,3.3
1499199132,1.513275,3.6,1.8,3.4,3.3
1499199133,1.513275,3.6,1.8,3.4,3.3
1499199134,1.513275,3.6,1.8,3.4,3.3
1499199135,1.513275,3.6,1.8,3.4,3.3
1499199136,1.513275,3.6,1.8,3.4,3.3
1499199137,1.513275,3.6,1.8,3.4,3.3
1499199138,1.513275,3.6,1.8,3.4,3.3
1499199139,1.513275,3.6,1.8,3.4,3.3
1499199140,1.513275,3.6,1.8,3.4,3.3
1499199141,1.513275,3.6,1.8,3.4,3.3
1499199142,1.513275,3.6,1.8,3.4,3.3
1499199156,1.513275,3.6,1.8,3.4,3.3
1499199157,1.513275,3.6,1.8,3.4,3.3
1499199158,1.513275,3.6,1.8,3.4,3.3
1499199159,2.801785,5,1,3.4,3.3
1499199160,2.801785,5,1,3.4,3.3
1499199161,2.801785,5,1,3.4,3.3
1499199162,2.801785,5,1,3.4,3.3
1499199163,2.801785,5,1,3.4,3.3
1499199164,2.801785,5,1,3.4,3.3
1499199165,2.109502,4.5,1.5,3.4,3.3
1499199166,2.109502,4.5,1.5,3.4,3.3
1499199167,2.109502,4.5,1.5,3.4,3.3
1499199168,2.109502,4.5,1.5,3.4,3.3
1499199169,2.109502,4.5,1.5,3.4,3.3
1499199170,2.109502,4.5,1.5,3.4,3.3
1499199171,2.109502,4.5,1.5,3.4,3.3
1499199172,2.109502,4.5,1.5,3.4,3.3
1499199173,2.109502,4.5,1.5,3.4,3.3
1499199174,2.109502,4.5,1.5,3.4,3.3
1499199175,2.109502,4.5,1.5,3.4,3.3
1499199176,2.109502,4.5,1.5,3.4,3.3
1499199207,0.806226,3.5,2.5,3.4,3.3
1499199208,0.806226,3.5,2.5,3.4,3.3
1499199209,0.806226,3.5,2.5,3.4,3.3
1499199210,0.806226,3.5,2.5,3.4,3.3
1499199211,0.806226,3.5,2.5,3.4,3.3
1499199212,0.806226,3.5,2.5,3.4,3.3
1499199213,0.806226,3.5,2.5,3.4,3.3
1499199214,0.806226,3.5,2.5,3.4,3.3
1499199216,0.806226,3.5,2.5,3.4,3.3
1499199225,0.806226,3.5,2.5,3.4,3.3
1499199228,0.806226,3.5,2.5,3.4,3.3
1499199231,0.806226,3.5,2.5,3.4,3.3
1499199232,0.806226,3.5,2.5,3.4,3.3
1499199233,0.806226,3.5,2.5,3.4,3.3
1499199234,0.806226,3.5,2.5,3.4,3.3
1499199235,0.806226,3.5,2.5,3.4,3.3
1499199236,0.806226,3.5,2.5,3.4,3.3
1499199237,0.806226,3.5,2.5,3.4,3.3
1499199238,0.806226,3.5,2.5,3.4,3.3
1499199239,0.806226,3.5,2.5,3.4,3.3
1499199240,0.806226,3.5,2.5,3.4,3.3
1499199241,0.806226,3.5,2.5,3.4,3.3
1499199249,0.806226,3.5,2.5,3.4,3.3
1499199252,0.806226,3.5,2.5,3.4,3.3
1499199253,0.806226,3.5,2.5,3.4,3.3
1499199254,0.806226,3.5,2.5,3.4,3.3
1499199255,0.806226,3.5,2.5,3.4,3.3
1499199256,0.806226,3.5,2.5,3.4,3.3
1499199257,0.806226,3.5,2.5,3.4,3.3
1499199258,0.806226,3.5,2.5,3.4,3.3
1499199259,0.806226,3.5,2.5,3.4,3.3
1499199260,0.806226,3.5,2.5,3.4,3.3
1499199261,0.806226,3.5,2.5,3.4,3.3
1499199262,0.806226,3.5,2.5,3.4,3.3
1499199281,0.806226,3.5,2.5,3.4,3.3
1499199282,0.806226,3.5,2.5,3.4,3.3
1499199285,0.806226,3.5,2.5,3.4,3.3
1499199292,1.30384,3.5,2,3.4,3.3
1499199293,1.30384,3.5,2,3.4,3.3
1499199294,1.30384,3.5,2,3.4,3.3
1499199297,1.30384,3.5,2,3.4,3.3
1499199300,1.30384,3.5,2,3.4,3.3
1499199301,1.30384,3.5,2,3.4,3.3
1499199302,1.30384,3.5,2,3.4,3.3
1499199303,1.30384,3.5,2,3.4,3.3
1499199304,1.30384,3.5,2,3.4,3.3
1499199305,1.30384,3.5,2,3.4,3.3
1499199306,1.30384,3.5,2,3.4,3.3
1499199307,1.30384,3.5,2,3.4,3.3
1499199308,1.30384,3.5,2,3.4,3.3
1499199321,1.30384,3.5,2,3.4,3.3
1499199324,1.30384,3.5,2,3.4,3.3
1499199363,1.30384,3.5,2,3.4,3.3
1499199375,1.30384,3.5,2,3.4,3.3
1499199378,1.30384,3.5,2,3.4,3.3
1499199384,1.30384,3.5,2,3.4,3.3
1499199393,1.213352,2.666667,2.333333,3.4,3.3
1499199394,1.213352,2.666667,2.333333,3.4,3.3
1499199395,1.213352,2.666667,2.333333,3.4,3.3
1499199396,1.213352,2.666667,2.333333,3.4,3.3
1499199397,1.213352,2.666667,2.333333,3.4,3.3
1499199398,1.213352,2.666667,2.333333,3.4,3.3
1499199399,1.213352,2.666667,2.333333,3.4,3.3
1499199400,1.213352,2.666667,2.333333,3.4,3.3
1499199401,1.213352,2.666667,2.333333,3.4,3.3
1499199402,1.213352,2.666667,2.333333,3.4,3.3
1499199405,1.213352,2.666667,2.333333,3.4,3.3
1499199406,1.213352,2.666667,2.333333,3.4,3.3
1499199407,1.213352,2.666667,2.333333,3.4,3.3
1499199408,1.213352,2.666667,2.333333,3.4,3.3
1499199409,1.213352,2.666667,2.333333,3.4,3.3
1499199410,1.213352,2.666667,2.333333,3.4,3.3
1499199411,1.213352,2.666667,2.333333,3.4,3.3
1499199412,1.213352,2.666667,2.333333,3.4,3.3
1499199413,1.213352,2.666667,2.333333,3.4,3.3
1499199414,1.213352,2.666667,2.333333,3.4,3.3
1499199415,1.213352,2.666667,2.333333,3.4,3.3
1499199416,1.213352,2.666667,2.333333,3.4,3.3
1499199417,2.953536,5.492308,5.384615,3.4,3.3
1499199423,2.953536,5.492308,5.384615,3.4,3.3
1499199424,2.953536,5.492308,5.384615,3.4,3.3
1499199425,2.953536,5.492308,5.384615,3.4,3.3
1499199426,2.953536,5.492308,5.384615,3.4,3.3
1499199427,2.953536,5.492308,5.384615,3.4,3.3
1499199428,2.953536,5.492308,5.384615,3.4,3.3
1499199439,1.213352,2.666667,2.333333,3.4,3.3
1499199440,1.213352,2.666667,2.333333,3.4,3.3
1499199444,1.213352,2.666667,2.333333,3.4,3.3
1499199445,1.213352,2.666667,2.333333,3.4,3.3
1499199446,1.213352,2.666667,2.333333,3.4,3.3
1499199447,1.213352,2.666667,2.333333,3.4,3.3
1499199448,1.213352,2.666667,2.333333,3.4,3.3
1499199449,1.213352,2.666667,2.333333,3.4,3.3
1499199450,1.213352,2.666667,2.333333,3.4,3.3
1499199451,1.213352,2.666667,2.333333,3.4,3.3
1499199452,1.213352,2.666667,2.333333,3.4,3.3
1499199453,1.213352,2.666667,2.333333,3.4,3.3
1499199454,1.213352,2.666667,2.333333,3.4,3.3
1499199455,1.213352,2.666667,2.333333,3.4,3.3
1499199456,1.213352,2.666667,2.333333,3.4,3.3
1499199457,1.213352,2.666667,2.333333,3.4,3.3
1499199458,1.213352,2.666667,2.333333,3.4,3.3
1499199459,2.953536,5.492308,5.384615,3.4,3.3
1499199460,2.953536,5.492308,5.384615,3.4,3.3
1499199461,2.953536,5.492308,5.384615,3.4,3.3
1499199462,2.953536,5.492308,5.384615,3.4,3.3
1499199463,2.953536,5.492308,5.384615,3.4,3.3
1499199464,2.953536,5.492308,5.384615,3.4,3.3
1499199465,2.953536,5.492308,5.384615,3.4,3.3
1499199466,2.953536,5.492308,5.384615,3.4,3.3
1499199467,2.953536,5.492308,5.384615,3.4,3.3
1499199468,2.953536,5.492308,5.384615,3.4,3.3
1499199469,2.953536,5.492308,5.384615,3.4,3.3
1499199470,2.953536,5.492308,5.384615,3.4,3.3
1499199473,2.953536,5.492308,5.384615,3.4,3.3
1499199474,2.953536,5.492308,5.384615,3.4,3.3
1499199475,2.953536,5.492308,5.384615,3.4,3.3
1499199477,2.953536,5.492308,5.384615,3.4,3.3
1499199478,2.953536,5.492308,5.384615,3.4,3.3
1499199479,2.953536,5.492308,5.384615,3.4,3.3
1499199480,2.953536,5.492308,5.384615,3.4,3.3
1499199489,2.953536,5.492308,5.384615,3.4,3.3
1499199490,2.953536,5.492308,5.384615,3.4,3.3
1499199491,2.953536,5.492308,5.384615,3.4,3.3
1499199492,2.953536,5.492308,5.384615,3.4,3.3
1499199493,2.953536,5.492308,5.384615,3.4,3.3
1499199494,2.953536,5.492308,5.384615,3.4,3.3
1499199495,2.953536,5.492308,5.384615,3.4,3.3
1499199496,2.953536,5.492308,5.384615,3.4,3.3
1499199497,2.953536,5.492308,5.384615,3.4,3.3
1499199498,3.138471,5,6,3.4,3.3
1499199499,3.138471,5,6,3.4,3.3
1499199500,3.138471,5,6,3.4,3.3
1499199531,1.213352,2.666667,2.333333,3.4,3.3
1499199555,1.213352,2.666667,2.333333,3.4,3.3
1499199556,1.213352,2.666667,2.333333,3.4,3.3
1499199557,1.213352,2.666667,2.333333,3.4,3.3
1499199558,1.213352,2.666667,2.333333,3.4,3.3
1499199559,1.213352,2.666667,2.333333,3.4,3.3
1499199560,1.213352,2.666667,2.333333,3.4,3.3
1499199561,1.431782,2,3,3.4,3.3
1499199562,1.431782,2,3,3.4,3.3
1499199584,1.30384,3.5,2,3.4,3.3
1499199585,1.30384,3.5,2,3.4,3.3
1499199586,1.30384,3.5,2,3.4,3.3
1499199587,1.30384,3.5,2,3.4,3.3
1499199588,1.30384,3.5,2,3.4,3.3
1499199589,1.30384,3.5,2,3.4,3.3
1499199590,1.30384,3.5,2,3.4,3.3
1499199591,1.30384,3.5,2,3.4,3.3
1499199592,1.30384,3.5,2,3.4,3.3
1499199593,1.30384,3.5,2,3.4,3.3
1499199597,1.30384,3.5,2,3.4,3.3
1499199600,1.30384,3.5,2,3.4,3.3
1499199603,1.30384,3.5,2,3.4,3.3
1499199612,1.30384,3.5,2,3.4,3.3
1499199615,1.30384,3.5,2,3.4,3.3
1499199634,1.30384,3.5,2,3.4,3.3
1499199635,1.30384,3.5,2,3.4,3.3
1499199636,1.30384,3.5,2,3.4,3.3
1499199639,1.30384,3.5,2,3.4,3.3
1499199642,1.30384,3.5,2,3.4,3.3
1499199645,1.30384,3.5,2,3.4,3.3
1499199646,1.30384,3.5,2,3.4,3.3
1499199647,1.30384,3.5,2,3.4,3.3
1499199651,1.30384,3.5,2,3.4,3.3
1499199654,1.30384,3.5,2,3.4,3.3
1499199705,1.30384,3.5,2,3.4,3.3
1499199708,1.30384,3.5,2,3.4,3.3
1499199709,1.30384,3.5,2,3.4,3.3
1499199726,1.213352,2.666667,2.333333,3.4,3.3
1499199738,1.213352,2.666667,2.333333,3.4,3.3
1499199739,1.213352,2.666667,2.333333,3.4,3.3
1499199740,1.213352,2.666667,2.333333,3.4,3.3
1499199741,1.213352,2.666667,2.333333,3.4,3.3
1499199750,1.213352,2.666667,2.333333,3.4,3.3
1499199768,2.061553,1.5,2.5,3.4,3.3
1499199771,2.061553,1.5,2.5,3.4,3.3
1499199774,2.061553,1.5,2.5,3.4,3.3
1499199804,2.061553,1.5,2.5,3.4,3.3
1499199807,2.061553,1.5,2.5,3.4,3.3
1499199810,2.061553,1.5,2.5,3.4,3.3
1499199817,2.061553,1.5,2.5,3.4,3.3
1499199818,2.061553,1.5,2.5,3.4,3.3
1499199819,2.061553,1.5,2.5,3.4,3.3
1499199820,2.061553,1.5,2.5,3.4,3.3
1499199821,2.061553,1.5,2.5,3.4,3.3
1499199828,2.061553,1.5,2.5,3.4,3.3
1499199852,2.061553,1.5,2.5,3.4,3.3
1499199855,2.061553,1.5,2.5,3.4,3.3
1499199858,2.061553,1.5,2.5,3.4,3.3
1499199864,2.061553,1.5,2.5,3.4,3.3
1499199867,2.061553,1.5,2.5,3.4,3.3
1499199868,2.061553,1.5,2.5,3.4,3.3
1499199869,2.061553,1.5,2.5,3.4,3.3
1499199870,2.061553,1.5,2.5,3.4,3.3
1499199872,2.061553,1.5,2.5,3.4,3.3
1499199873,1.213352,2.666667,2.333333,3.4,3.3
1499199876,1.213352,2.666667,2.333333,3.4,3.3
1499199879,1.213352,2.666667,2.333333,3.4,3.3
1499199882,1.213352,2.666667,2.333333,3.4,3.3
1499199888,1.335935,2.666667,2.333333,3.4,3.45
1499199894,1.335935,2.666667,2.333333,3.4,3.45
1499199897,1.335935,2.666667,2.333333,3.4,3.45
1499199900,1.335935,2.666667,2.333333,3.4,3.45
1499199903,1.335935,2.666667,2.333333,3.4,3.45
1499199913,2.124265,1.5,2.5,3.4,3.45
1499199914,2.124265,1.5,2.5,3.4,3.45
1499199915,2.124265,1.5,2.5,3.4,3.45
1499199916,2.124265,1.5,2.5,3.4,3.45
1499199917,2.124265,1.5,2.5,3.4,3.45
1499199933,2.124265,1.5,2.5,3.4,3.45
1499199936,2.124265,1.5,2.5,3.4,3.45
1499199939,2.124265,1.5,2.5,3.4,3.45
1499199942,2.124265,1.5,2.5,3.4,3.45
1499199943,2.124265,1.5,2.5,3.4,3.45
1499199944,2.124265,1.5,2.5,3.4,3.45
1499199945,2.124265,1.5,2.5,3.4,3.45
1499199946,2.124265,1.5,2.5,3.4,3.45
1499199947,2.124265,1.5,2.5,3.4,3.45
1499199948,2.124265,1.5,2.5,3.4,3.45
1499199949,2.124265,1.5,2.5,3.4,3.45
1499199950,2.124265,1.5,2.5,3.4,3.45
1499199951,2.124265,1.5,2.5,3.4,3.45
1499199954,2.124265,1.5,2.5,3.4,3.45
1499199957,2.124265,1.5,2.5,3.4,3.45
1499199960,2.124265,1.5,2.5,3.4,3.45
1499199963,2.124265,1.5,2.5,3.4,3.45
1499199966,2.124265,1.5,2.5,3.4,3.45
1499199969,2.124265,1.5,2.5,3.4,3.45
1499199972,2.124265,1.5,2.5,3.4,3.45
1499199975,2.124265,1.5,2.5,3.4,3.45
1499199978,2.124265,1.5,2.5,3.4,3.45
1499199981,2.124265,1.5,2.5,3.4,3.45
1499199984,2.124265,1.5,2.5,3.4,3.45
1499199993,2.124265,1.5,2.5,3.4,3.45
1499199996,2.124265,1.5,2.5,3.4,3.45
1499199999,2.124265,1.5,2.5,3.4,3.45
1499200002,2.124265,1.5,2.5,3.4,3.45
1499200005,2.124265,1.5,2.5,3.4,3.45
1499200006,2.124265,1.5,2.5,3.4,3.45
1499200007,2.124265,1.5,2.5,3.4,3.45
1499200008,2.124265,1.5,2.5,3.4,3.45
1499200009,2.124265,1.5,2.5,3.4,3.45
1499200010,2.124265,1.5,2.5,3.4,3.45
1499200011,2.124265,1.5,2.5,3.4,3.45
1499200014,2.124265,1.5,2.5,3.4,3.45
1499200017,2.124265,1.5,2.5,3.4,3.45
1499200020,2.124265,1.5,2.5,3.4,3.45
1499200023,2.124265,1.5,2.5,3.4,3.45
1499200026,2.124265,1.5,2.5,3.4,3.45
1499200029,2.124265,1.5,2.5,3.4,3.45
1499200032,2.124265,1.5,2.5,3.4,3.45
1499200035,2.124265,1.5,2.5,3.4,3.45
1499200038,2.124265,1.5,2.5,3.4,3.45
1499200041,2.124265,1.5,2.5,3.4,3.45
1499200044,2.124265,1.5,2.5,3.4,3.45
1499200047,2.124265,1.5,2.5,3.4,3.45
1499200050,2.124265,1.5,2.5,3.4,3.45
1499200053,2.124265,1.5,2.5,3.4,3.45
1499200056,2.124265,1.5,2.5,3.4,3.45
1499200059,2.124265,1.5,2.5,3.4,3.45
1499200062,2.124265,1.5,2.5,3.4,3.45
1499200065,2.124265,1.5,2.5,3.4,3.45
1499200068,2.124265,1.5,2.5,3.4,3.45
1499200071,2.124265,1.5,2.5,3.4,3.45
1499200074,2.124265,1.5,2.5,3.4,3.45
1499200077,2.124265,1.5,2.5,3.4,3.45
1499200080,2.124265,1.5,2.5,3.4,3.45
1499200089,2.124265,1.5,2.5,3.4,3.45
1499200092,2.124265,1.5,2.5,3.4,3.45
1499200095,2.124265,1.5,2.5,3.4,3.45
1499200098,2.124265,1.5,2.5,3.4,3.45
1499200101,2.124265,1.5,2.5,3.4,3.45
1499200104,2.124265,1.5,2.5,3.4,3.45
1499200107,2.124265,1.5,2.5,3.4,3.45
1499200110,2.124265,1.5,2.5,3.4,3.45
1499200113,2.124265,1.5,2.5,3.4,3.45
1499200116,2.124265,1.5,2.5,3.4,3.45
1499200119,2.124265,1.5,2.5,3.4,3.45
1499200122,2.124265,1.5,2.5,3.4,3.45
1499200125,2.124265,1.5,2.5,3.4,3.45
1499200128,2.124265,1.5,2.5,3.4,3.45
1499200131,2.124265,1.5,2.5,3.4,3.45
1499200134,2.124265,1.5,2.5,3.4,3.45
1499200137,2.124265,1.5,2.5,3.4,3.45
1499200140,2.124265,1.5,2.5,3.4,3.45
1499200143,2.124265,1.5,2.5,3.4,3.45
1499200146,2.124265,1.5,2.5,3.4,3.45
1499200149,2.124265,1.5,2.5,3.4,3.45
1499200152,2.124265,1.5,2.5,3.4,3.45
1499200155,2.124265,1.5,2.5,3.4,3.45
1499200158,2.124265,1.5,2.5,3.4,3.45
1499200170,2.124265,1.5,2.5,3.4,3.45
1499200173,2.124265,1.5,2.5,3.4,3.45
1499200176,2.124265,1.5,2.5,3.4,3.45
1499200179,2.124265,1.5,2.5,3.4,3.45
1499200188,2.124265,1.5,2.5,3.4,3.45
1499200191,2.124265,1.5,2.5,3.4,3.45
1499200194,2.124265,1.5,2.5,3.4,3.45
1499200197,2.124265,1.5,2.5,3.4,3.45
1499200200,2.124265,1.5,2.5,3.4,3.45
1499200203,2.124265,1.5,2.5,3.4,3.45
1499200206,2.124265,1.5,2.5,3.4,3.45
1499200209,2.124265,1.5,2.5,3.4,3.45
1499200212,2.124265,1.5,2.5,3.4,3.45
1499200221,2.124265,1.5,2.5,3.4,3.45
1499200224,2.124265,1.5,2.5,3.4,3.45
1499200227,2.124265,1.5,2.5,3.4,3.45
1499200230,2.124265,1.5,2.5,3.4,3.45
1499200233,2.124265,1.5,2.5,3.4,3.45
1499200239,2.251234,1.166667,3.166667,3.4,3.45
1499200242,2.251234,1.166667,3.166667,3.4,3.45
1499200245,2.251234,1.166667,3.166667,3.4,3.45
1499200248,2.251234,1.166667,3.166667,3.4,3.45
1499200251,2.251234,1.166667,3.166667,3.4,3.45
1499200254,2.251234,1.166667,3.166667,3.4,3.45
1499200257,2.251234,1.166667,3.166667,3.4,3.45
1499200260,2.251234,1.166667,3.166667,3.4,3.45
1499200263,2.251234,1.166667,3.166667,3.4,3.45
1499200266,2.251234,1.166667,3.166667,3.4,3.45
1499200269,2.251234,1.166667,3.166667,3.4,3.45
1499200272,2.251234,1.166667,3.166667,3.4,3.45
1499200275,2.251234,1.166667,3.166667,3.4,3.45
1499200278,2.251234,1.166667,3.166667,3.4,3.45
1499200281,2.251234,1.166667,3.166667,3.4,3.45
1499200284,2.251234,1.166667,3.166667,3.4,3.45
1499200287,2.251234,1.166667,3.166667,3.4,3.45
1499200290,2.251234,1.166667,3.166667,3.4,3.45
1499200293,2.251234,1.166667,3.166667,3.4,3.45
1499200296,2.251234,1.166667,3.166667,3.4,3.45
1499200299,2.251234,1.166667,3.166667,3.4,3.45
1499200302,2.251234,1.166667,3.166667,3.4,3.45
1499200305,2.251234,1.166667,3.166667,3.4,3.45
1499200308,2.251234,1.166667,3.166667,3.4,3.45
1499200311,2.251234,1.166667,3.166667,3.4,3.45
1499200314,2.251234,1.166667,3.166667,3.4,3.45
1499200317,2.251234,1.166667,3.166667,3.4,3.45
1499200320,2.251234,1.166667,3.166667,3.4,3.45
1499200323,2.251234,1.166667,3.166667,3.4,3.45
1499200326,2.251234,1.166667,3.166667,3.4,3.45
1499200329,2.251234,1.166667,3.166667,3.4,3.45
1499200332,2.251234,1.166667,3.166667,3.4,3.45
1499200335,2.251234,1.166667,3.166667,3.4,3.45
1499200338,2.251234,1.166667,3.166667,3.4,3.45
1499200341,2.251234,1.166667,3.166667,3.4,3.45
1499200344,2.251234,1.166667,3.166667,3.4,3.45
1499200347,2.251234,1.166667,3.166667,3.4,3.45
1499200350,2.251234,1.166667,3.166667,3.4,3.45
1499200353,2.251234,1.166667,3.166667,3.4,3.45
1499200356,2.251234,1.166667,3.166667,3.4,3.45
1499200359,2.251234,1.166667,3.166667,3.4,3.45
1499200362,2.251234,1.166667,3.166667,3.4,3.45
1499200365,2.251234,1.166667,3.166667,3.4,3.45
1499200368,2.251234,1.166667,3.166667,3.4,3.45
1499200371,2.251234,1.166667,3.166667,3.4,3.45
1499200374,2.251234,1.166667,3.166667,3.4,3.45
1499200377,2.251234,1.166667,3.166667,3.4,3.45
1499200380,2.251234,1.166667,3.166667,3.4,3.45
1499200383,2.251234,1.166667,3.166667,3.4,3.45
