time,error,es(x),es(y),gt(x),gt(y)
1499182063,1.431782,2,3,3.4,3.3
1499182064,1.431782,2,3,3.4,3.3
1499182065,1.431782,2,3,3.4,3.3
1499182066,1.431782,2,3,3.4,3.3
1499182067,1.431782,2,3,3.4,3.3
1499182068,1.431782,2,3,3.4,3.3
1499182069,1.431782,2,3,3.4,3.3
1499182070,1.431782,2,3,3.4,3.3
1499182071,1.431782,2,3,3.4,3.3
1499182072,1.431782,2,3,3.4,3.3
1499182073,1.431782,2,3,3.4,3.3
1499182074,1.431782,2,3,3.4,3.3
1499182075,1.431782,2,3,3.4,3.3
1499182078,1.213352,2.666667,2.333333,3.4,3.3
1499182079,1.213352,2.666667,2.333333,3.4,3.3
1499182080,1.213352,2.666667,2.333333,3.4,3.3
1499182081,1.213352,2.666667,2.333333,3.4,3.3
1499182082,1.213352,2.666667,2.333333,3.4,3.3
1499182083,1.213352,2.666667,2.333333,3.4,3.3
1499182084,1.213352,2.666667,2.333333,3.4,3.3
1499182085,1.213352,2.666667,2.333333,3.4,3.3
1499182086,1.213352,2.666667,2.333333,3.4,3.3
1499182087,1.213352,2.666667,2.333333,3.4,3.3
1499182091,1.213352,2.666667,2.333333,3.4,3.3
1499182092,1.213352,2.666667,2.333333,3.4,3.3
1499182095,1.213352,2.666667,2.333333,3.4,3.3
1499182096,1.213352,2.666667,2.333333,3.4,3.3
1499182097,1.213352,2.666667,2.333333,3.4,3.3
1499182098,1.213352,2.666667,2.333333,3.4,3.3
1499182099,1.213352,2.666667,2.333333,3.4,3.3
1499182100,1.213352,2.666667,2.333333,3.4,3.3
1499182101,1.213352,2.666667,2.333333,3.4,3.3
1499182102,1.213352,2.666667,2.333333,3.4,3.3
1499182103,1.213352,2.666667,2.333333,3.4,3.3
1499182104,1.213352,2.666667,2.333333,3.4,3.3
1499182105,1.213352,2.666667,2.333333,3.4,3.3
1499182106,1.213352,2.666667,2.333333,3.4,3.3
1499182108,1.213352,2.666667,2.333333,3.4,3.3
1499182109,1.213352,2.666667,2.333333,3.4,3.3
1499182110,1.213352,2.666667,2.333333,3.4,3.3
1499182111,1.213352,2.666667,2.333333,3.4,3.3
1499182112,1.213352,2.666667,2.333333,3.4,3.3
1499182113,1.213352,2.666667,2.333333,3.4,3.3
1499182114,1.213352,2.666667,2.333333,3.4,3.3
1499182115,1.213352,2.666667,2.333333,3.4,3.3
1499182116,1.213352,2.666667,2.333333,3.4,3.3
1499182117,1.213352,2.666667,2.333333,3.4,3.3
1499182118,1.213352,2.666667,2.333333,3.4,3.3
1499182121,1.213352,2.666667,2.333333,3.4,3.3
1499182122,1.213352,2.666667,2.333333,3.4,3.3
1499182124,1.213352,2.666667,2.333333,3.4,3.3
1499182125,1.213352,2.666667,2.333333,3.4,3.3
1499182126,1.213352,2.666667,2.333333,3.4,3.3
1499182127,1.213352,2.666667,2.333333,3.4,3.3
1499182128,1.213352,2.666667,2.333333,3.4,3.3
1499182129,1.213352,2.666667,2.333333,3.4,3.3
1499182130,1.213352,2.666667,2.333333,3.4,3.3
1499182131,1.213352,2.666667,2.333333,3.4,3.3
1499182132,1.213352,2.666667,2.333333,3.4,3.3
1499182133,1.213352,2.666667,2.333333,3.4,3.3
1499182134,1.213352,2.666667,2.333333,3.4,3.3
1499182135,1.213352,2.666667,2.333333,3.4,3.3
1499182136,1.213352,2.666667,2.333333,3.4,3.3
1499182137,1.213352,2.666667,2.333333,3.4,3.3
1499182138,1.213352,2.666667,2.333333,3.4,3.3
1499182139,1.213352,2.666667,2.333333,3.4,3.3
1499182140,1.213352,2.666667,2.333333,3.4,3.3
1499182141,1.213352,2.666667,2.333333,3.4,3.3
1499182142,1.213352,2.666667,2.333333,3.4,3.3
1499182143,1.213352,2.666667,2.333333,3.4,3.3
1499182144,1.213352,2.666667,2.333333,3.4,3.3
1499182145,1.213352,2.666667,2.333333,3.4,3.3
1499182146,1.213352,2.666667,2.333333,3.4,3.3
1499182147,1.213352,2.666667,2.333333,3.4,3.3
1499182148,1.213352,2.666667,2.333333,3.4,3.3
1499182149,0.73297,3.978571,3.75,3.4,3.3
1499182150,0.73297,3.978571,3.75,3.4,3.3
1499182151,0.73297,3.978571,3.75,3.4,3.3
1499182152,0.73297,3.978571,3.75,3.4,3.3
1499182153,0.73297,3.978571,3.75,3.4,3.3
1499182154,0.73297,3.978571,3.75,3.4,3.3
1499182155,0.73297,3.978571,3.75,3.4,3.3
1499182156,0.73297,3.978571,3.75,3.4,3.3
1499182157,0.73297,3.978571,3.75,3.4,3.3
1499182158,0.73297,3.978571,3.75,3.4,3.3
1499182159,0.73297,3.978571,3.75,3.4,3.3
1499182170,3.138471,5,6,3.4,3.3
1499182171,3.138471,5,6,3.4,3.3
1499182172,3.138471,5,6,3.4,3.3
1499182173,3.138471,5,6,3.4,3.3
1499182174,3.138471,5,6,3.4,3.3
1499182175,3.138471,5,6,3.4,3.3
1499182176,3.138471,5,6,3.4,3.3
1499182177,3.138471,5,6,3.4,3.3
1499182178,3.138471,5,6,3.4,3.3
1499182179,3.138471,5,6,3.4,3.3
1499182180,3.138471,5,6,3.4,3.3
1499182181,3.827532,5.5,6.5,3.4,3.3
1499182182,2.418677,5.5,4.5,3.4,3.3
1499182183,2.418677,5.5,4.5,3.4,3.3
1499182184,2.418677,5.5,4.5,3.4,3.3
1499182185,1.612452,5,3.5,3.4,3.3
1499182186,1.612452,5,3.5,3.4,3.3
1499182187,1.612452,5,3.5,3.4,3.3
1499182188,1.612452,5,3.5,3.4,3.3
1499182189,1.612452,5,3.5,3.4,3.3
1499182192,0.806226,3.5,2.5,3.4,3.3
1499182193,0.806226,3.5,2.5,3.4,3.3
1499182197,2.109502,4.5,1.5,3.4,3.3
1499182198,2.109502,4.5,1.5,3.4,3.3
1499182199,2.109502,4.5,1.5,3.4,3.3
1499182200,2.109502,4.5,1.5,3.4,3.3
1499182201,2.109502,4.5,1.5,3.4,3.3
1499182209,2.109502,4.5,1.5,3.4,3.3
1499182210,2.109502,4.5,1.5,3.4,3.3
1499182211,2.109502,4.5,1.5,3.4,3.3
1499182214,2.109502,4.5,1.5,3.4,3.3
1499182215,2.109502,4.5,1.5,3.4,3.3
1499182216,2.109502,4.5,1.5,3.4,3.3
1499182217,2.109502,4.5,1.5,3.4,3.3
1499182218,2.109502,4.5,1.5,3.4,3.3
1499182219,2.109502,4.5,1.5,3.4,3.3
1499182220,2.109502,4.5,1.5,3.4,3.3
1499182221,2.801785,5,1,3.4,3.3
1499182222,2.801785,5,1,3.4,3.3
1499182223,2.801785,5,1,3.4,3.3
1499182224,2.801785,5,1,3.4,3.3
1499182225,2.801785,5,1,3.4,3.3
1499182226,2.801785,5,1,3.4,3.3
1499182227,2.801785,5,1,3.4,3.3
1499182228,2.801785,5,1,3.4,3.3
1499182229,2.801785,5,1,3.4,3.3
1499182243,1.529343,3.833333,1.833333,3.4,3.3
1499182244,1.529343,3.833333,1.833333,3.4,3.3
1499182245,1.529343,3.833333,1.833333,3.4,3.3
1499182246,1.529343,3.833333,1.833333,3.4,3.3
1499182247,1.529343,3.833333,1.833333,3.4,3.3
1499182248,1.529343,3.833333,1.833333,3.4,3.3
1499182249,1.529343,3.833333,1.833333,3.4,3.3
1499182250,1.529343,3.833333,1.833333,3.4,3.3
1499182251,2.109502,4.5,1.5,3.4,3.3
1499182252,2.109502,4.5,1.5,3.4,3.3
1499182253,2.109502,4.5,1.5,3.4,3.3
1499182254,2.109502,4.5,1.5,3.4,3.3
1499182255,2.109502,4.5,1.5,3.4,3.3
1499182256,2.109502,4.5,1.5,3.4,3.3
1499182257,1.529343,3.833333,1.833333,3.4,3.3
1499182258,1.529343,3.833333,1.833333,3.4,3.3
1499182259,1.529343,3.833333,1.833333,3.4,3.3
1499182260,2.109502,4.5,1.5,3.4,3.3
1499182261,2.109502,4.5,1.5,3.4,3.3
1499182262,2.109502,4.5,1.5,3.4,3.3
1499182263,2.109502,4.5,1.5,3.4,3.3
1499182264,2.109502,4.5,1.5,3.4,3.3
1499182265,2.109502,4.5,1.5,3.4,3.3
1499182266,2.109502,4.5,1.5,3.4,3.3
1499182267,2.109502,4.5,1.5,3.4,3.3
1499182268,2.109502,4.5,1.5,3.4,3.3
1499182269,2.109502,4.5,1.5,3.4,3.3
1499182270,2.109502,4.5,1.5,3.4,3.3
1499182271,2.109502,4.5,1.5,3.4,3.3
1499182272,2.109502,4.5,1.5,3.4,3.3
1499182273,2.109502,4.5,1.5,3.4,3.3
1499182274,2.109502,4.5,1.5,3.4,3.3
1499182275,2.109502,4.5,1.5,3.4,3.3
1499182276,2.109502,4.5,1.5,3.4,3.3
1499182277,2.109502,4.5,1.5,3.4,3.3
1499182278,2.109502,4.5,1.5,3.4,3.3
